Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1282242,2020-06-15 21:00:06,4607072969078276,fraud_Boyer PLC,shopping_net,5.31,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,81ba862bf46d2a4347894642a09d8a40,1371330006,36.61725,-97.583541,0,74643.0
1165918,2020-05-01 19:18:28,2712209726293386,fraud_Schulist Ltd,food_dining,86.79,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,97c8297b6c693481a4e9c906a12bf505,1367435908,30.271698,-90.313597,0,70421.0
1075283,2020-03-22 22:10:19,346208242862904,fraud_Marvin-Lind,personal_care,5.1,Tabitha,Reyes,F,20938 Barbara Viaduct,New York City,NY,10280,40.7105,-74.0163,1577385,"Pharmacist, hospital",1961-05-13,f2f173df9597782d85369355018b34b7,1363990219,40.717502,-73.057305,0,11705.0
1068221,2020-03-19 13:38:11,213173753804333,fraud_Crooks and Sons,personal_care,21.96,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,7bdb4a4357f5145c180c767bf7158638,1363700291,41.113984,-85.865148,0,46510.0
1184952,2020-05-10 10:37:23,4623560839669,"fraud_Schaefer, McGlynn and Bosco",gas_transport,63.6,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,2ff6403273fbfe13fd6dec4994c6e2c5,1368182243,41.727474,-94.133092,0,50167.0
1127806,2020-04-14 10:42:05,4969856774088583,"fraud_Swaniawski, Lowe and Robel",shopping_pos,3.8,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,47bc8f327b1cf2dfe99675c5a19e45ba,1365936125,30.211567,-90.559247,0,70449.0
1059972,2020-03-16 04:52:03,180094419304907,fraud_Dooley-Thompson,misc_net,43.1,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,edcdf229a67b76934950b92dc64460c8,1363409523,33.231868,-117.311506,0,92056.0
1050784,2020-03-11 17:36:00,30487648872433,fraud_Bednar PLC,kids_pets,55.67,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,664cacd6d8b21e66c62087e46098fd16,1363023360,38.691774,-85.789123,0,47170.0
1259006,2020-06-08 01:31:39,675990301623,fraud_Harris Inc,gas_transport,78.25,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,662de12807205bbe74a4917926ab790b,1370655099,41.83178,-75.116508,0,12760.0
1238977,2020-06-01 00:20:30,30026790933302,fraud_Predovic Inc,shopping_net,80.33,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,54f31d1d86db32a0b61a4d1fb0d765aa,1370046030,32.584793,-90.04813299999999,0,39046.0
1211431,2020-05-21 17:21:52,3546674063249004,fraud_Gulgowski LLC,home,244.05,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,548c4af0a0933dd330d3c99f53ff5535,1369156912,32.143982,-97.069725,0,76055.0
1152376,2020-04-25 23:30:40,6011348830550197,"fraud_Cronin, Kshlerin and Weber",health_fitness,93.91,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,0ecbc2bc68a9501a6ae1b6acb861d283,1366932640,32.860087,-87.585215,0,35441.0
1173816,2020-05-04 23:10:24,6554245334757802,fraud_Bartoletti and Sons,personal_care,62.02,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,f97cb33616b04760d95115758b02cb09,1367709024,33.027367,-116.989814,0,92064.0
1199743,2020-05-16 22:00:52,3567697931646329,fraud_Herman Inc,misc_pos,488.23,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,4ba89a3c15f8977a12a47f8abe5bb1e2,1368741652,42.057401,-74.356213,0,12464.0
1204730,2020-05-18 17:26:28,38295635583927,"fraud_Hahn, Bahringer and McLaughlin",personal_care,108.83,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,8646daaf7af349fc8e71b0b3c804d2e5,1368897988,34.331453,-99.853895,0,79252.0
1185605,2020-05-10 16:10:07,30042378430132,"fraud_Heathcote, Yost and Kertzmann",shopping_net,3.73,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,55d10ce340b4611ec5977b32b390aa96,1368202207,40.255376,-74.02435200000001,0,7755.0
1038211,2020-03-06 18:06:09,4509922033272157,fraud_Champlin and Sons,home,13.97,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,65aaffd3e82d106643dbb7fc0fd92eff,1362593169,43.713773,-97.856224,0,57340.0
1203669,2020-05-18 09:55:00,4788103653396,fraud_Bechtelar-Rippin,food_dining,112.23,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,370236c0b626c5f0aa5fca6be2934191,1368870900,39.593442,-83.55374300000001,0,43128.0
1154268,2020-04-26 18:03:07,4792627764422477317,"fraud_Baumbach, Feeney and Morar",shopping_net,20.29,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,d80fd5adedef63e03639586e0e697d27,1366999387,39.215415,-95.122908,0,66054.0
1250209,2020-06-04 18:00:31,340953839692349,fraud_Schmidt and Sons,shopping_net,2.29,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,cf1f6f27a03d3a2c08aaf89f7611be57,1370368831,42.99053,-83.729709,0,48507.0
1184743,2020-05-10 08:04:48,371034293500716,fraud_Huel-Langworth,misc_net,140.37,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1966-02-21,2977874d29ac487d7216d8e2d07e2a70,1368173088,40.683454,-121.217733,0,
1235134,2020-05-30 20:10:06,4874017206859125,fraud_Kilback Group,food_dining,48.32,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,2ef11ad885939156180b5f492478ac36,1369944606,44.495227,-121.776881,0,97730.0
1044296,2020-03-09 08:49:27,3567879740649740,fraud_Hudson-Ratke,grocery_pos,148.0,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,d976dccb3009fe519352ebd319dc7265,1362818967,43.97386,-76.86007099999999,0,
1054747,2020-03-13 22:39:23,4642894980163,fraud_Kihn-Schuster,food_dining,12.54,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,e400ddee55dfc1bdcb9d3e84bf448e6a,1363214363,39.815273,-95.087581,0,66087.0
1238568,2020-05-31 21:43:05,3531129874770000,fraud_Kassulke Inc,entertainment,17.22,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,507601eb0af1d5355f035b8b7127a6d3,1370036585,43.409312,-73.589816,0,12827.0
1169409,2020-05-03 13:40:05,2222001896600109,"fraud_Turcotte, Batz and Buckridge",health_fitness,96.96,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,35dcdb733e1ea467a7cee5e9101dd323,1367588405,39.672504,-90.187065,0,62650.0
1091410,2020-03-29 23:56:11,3538520143479972,fraud_Abshire PLC,entertainment,18.3,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,3279e2f2ff40588525c79b903ed5d11a,1364601371,41.318238,-83.501439,0,43466.0
1226490,2020-05-26 21:44:23,4939976756738216,"fraud_Lang, Towne and Schuppe",kids_pets,37.28,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,f0d397fa1f41e48ff642641d0a41107f,1369604663,25.965312,-98.238256,0,78557.0
1103257,2020-04-04 08:22:38,36721445180895,fraud_Kilback LLC,grocery_pos,94.88,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,4a9cb29e6ab6ae556395409333a0ff68,1365063758,43.359161,-74.776103,0,13454.0
1261045,2020-06-08 15:05:37,4561892980175,fraud_Wuckert-Goldner,home,47.67,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,914d57f7a044deb321b4a045c119c3c0,1370703937,40.457324,-85.82320899999999,0,46986.0
1193207,2020-05-13 03:24:03,373043435942726,fraud_Pacocha-O'Reilly,grocery_pos,103.47,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,4e7f0d134f76012fa2459baffa449235,1368415443,29.101373,-96.861882,0,
1148530,2020-04-23 21:21:07,4170689372027579,fraud_Friesen-Ortiz,personal_care,39.86,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,0a4705f250d711c8ce5eccb8ca22d632,1366752067,35.359655,-96.985377,0,74804.0
1206740,2020-05-19 08:56:53,4810789809665942990,"fraud_Huel, Hammes and Witting",grocery_pos,95.8,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,dce9aed99468801a7d2c25bad00d9eab,1368953813,40.432271,-83.84359,0,43324.0
1265699,2020-06-09 18:37:31,4742883543039288059,fraud_Treutel-King,travel,2.67,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,300e5c6507c6ccf74d26eb022002fe83,1370803051,20.877454,-154.80393,0,
1200864,2020-05-17 10:25:50,6595970453799027,fraud_Auer-West,shopping_net,3.6,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,2325552e4809e4112b8fd1eb6d3fab7c,1368786350,40.675317,-73.982871,0,11217.0
1190116,2020-05-12 01:46:14,36153880429415,fraud_Pfeffer and Sons,shopping_pos,230.13,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,332cb9fd4d922fa78b1b6dd25a3f92ea,1368323174,28.040194,-82.803453,0,34698.0
1115544,2020-04-09 04:07:52,30103132002433,fraud_Torp-Lemke,misc_pos,5.4,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,098983b023880a2e4f1ef4c52f1ced29,1365480472,40.364509000000005,-77.833488,0,17066.0
1140540,2020-04-20 11:31:20,36913587729122,fraud_Miller-Harris,misc_net,27.26,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,8adac2c3c3bc35855d25c8d9441372cb,1366457480,43.585443,-116.760881,0,83626.0
1096584,2020-03-31 16:52:07,180094419304907,fraud_Mohr Inc,shopping_pos,5.66,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,965e2d8cb7f0cbfcb2d9194106022dc8,1364748727,33.811776,-117.871006,0,92899.0
1206106,2020-05-19 02:53:18,4710826438164847414,"fraud_Swaniawski, Lowe and Robel",shopping_pos,6.23,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,37abe21de1804b2055020d3ebf9b0284,1368931998,49.671139,-107.722602,0,
1139377,2020-04-20 00:11:02,6011109736646996,"fraud_Stokes, Christiansen and Sipes",grocery_net,49.79,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,7b0e0328fb11fa16b357bf73f3657110,1366416662,34.14985,-77.875332,0,28409.0
1195970,2020-05-14 21:09:33,180081032825079,fraud_Parker-Kunde,personal_care,31.21,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,ad9477d96141affb2c026a8792dbe836,1368565773,34.429654,-90.44152,0,38626.0
1294870,2020-06-20 20:37:35,4067137330196900,fraud_Wuckert-Goldner,home,83.35,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,7d84bbadfd4c0d5c16276bdb8b2b879e,1371760655,33.200463,-87.632806,0,35401.0
1067316,2020-03-18 22:48:28,4102003771126577611,fraud_Roberts-Beahan,misc_pos,6.95,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,4f340258b8ad12915c6dfb9666f0d317,1363646908,32.080317,-97.330556,0,76627.0
1226359,2020-05-26 21:07:51,38052002992326,"fraud_Kunze, Larkin and Mayert",travel,1.13,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,0407222d053b7dd1d81fc7cf0ebb7575,1369602471,30.100319,-95.922652,0,77484.0
1055873,2020-03-14 14:34:56,30092964733035,"fraud_Becker, Harris and Harvey",personal_care,13.59,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,14e47cafc6f277a111693f09e5255c73,1363271696,38.639744,-84.593132,0,41097.0
1051877,2020-03-12 10:04:23,213125815021702,fraud_Kunze Inc,grocery_pos,138.44,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,10aae5ca7381612cba84e5becefbf80a,1363082663,41.178638,-75.186978,0,18326.0
1168300,2020-05-03 01:20:55,6517217825320610,fraud_Kozey-Boehm,shopping_net,8.51,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,26354b0ff17a9d526e91b257185680d1,1367544055,32.468227,-90.552662,0,39066.0
1076037,2020-03-23 04:38:45,3592931352252641,fraud_McKenzie-Huels,food_dining,144.58,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,801e43dd238a223b8cd73b39768c46f9,1364013525,44.769082,-92.706063,0,54021.0
1048031,2020-03-10 12:51:47,3554849923339851,fraud_Corwin-Romaguera,travel,3.32,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,fe679da53ef4670bb9e402200e295046,1362919907,35.482839,-96.882339,0,74855.0
1266123,2020-06-09 20:45:49,3589255887819806,fraud_Pouros-Conroy,shopping_pos,8.52,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,1ccaf3e613703536ed39db1878dc9936,1370810749,38.812141,-77.310569,0,22032.0
1213753,2020-05-22 23:18:34,6592074504369261,fraud_Volkman PLC,food_dining,65.02,Amanda,Molina,F,8425 Daniel Knolls Suite 288,Philadelphia,PA,19154,40.0897,-74.9781,1526206,Commercial horticulturist,1972-05-23,479292e2cbd717bfa966fefdf4c08fdf,1369264714,40.165939,-75.643139,0,19465.0
1072110,2020-03-21 16:45:54,4792627764422477317,"fraud_Turcotte, McKenzie and Koss",entertainment,304.97,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,70c4de573a9aa5248097caaa8cd3bf44,1363884354,37.955348,-95.271281,0,66751.0
1139669,2020-04-20 02:58:41,180011453250192,fraud_Torp-Labadie,gas_transport,71.52,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,644a460a56c7a02be3f8ff394e426b92,1366426721,40.485022,-91.282732,0,62354.0
1089290,2020-03-29 06:02:58,3525590521269779,fraud_Conroy-Cruickshank,gas_transport,60.18,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,06993c78682928af442b8e7cd88fe3a8,1364536978,36.265204,-78.940652,0,27583.0
1175003,2020-05-05 10:50:57,60490596305,fraud_Price Inc,shopping_net,6.32,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,0c3731f7d171decc66fbf9f0bde992b4,1367751057,35.440458,-91.219488,0,
1120798,2020-04-12 01:06:45,6011681934117244,fraud_Auer-West,shopping_net,9.08,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,1956-06-22,5cc7c2d37b636c721bdc974f37e958b6,1365728805,36.704388,-88.19794,0,42036.0
1167914,2020-05-02 21:06:03,213157767990030,fraud_Kihn-Schuster,food_dining,11.34,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,511c0ff3de5cc2972cabfae81f170e59,1367528763,41.686271000000005,-108.833457,0,
1087812,2020-03-28 14:19:54,501828204849,fraud_Breitenberg-Hermiston,kids_pets,43.6,Sandra,Davies,F,31954 Eugene Lane Suite 572,Dexter,KS,67038,37.1641,-96.6917,602,"Buyer, industrial",1958-10-26,e9601381afba5fd9d8deae55721efbf1,1364480394,36.713356,-97.13569,0,74601.0
1172248,2020-05-04 13:15:34,3500969075198072,fraud_Stark-Batz,entertainment,99.47,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,042361fa809b6d107e6610e8ce2651d0,1367673334,46.868299,-116.261569,0,
1040129,2020-03-07 18:20:35,571465035400,fraud_Beer-Jast,kids_pets,58.33,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,233021fac5a3db0e8365226d53fda69d,1362680435,42.93727,-108.464615,0,82501.0
1092257,2020-03-30 07:56:31,4208110975550360171,fraud_Vandervort-Funk,grocery_pos,89.94,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1982-01-16,3bad62cb62da42a2d32ac3293a53ecd2,1364630191,31.167228,-81.82008499999999,0,31566.0
1235524,2020-05-30 23:18:58,6011109736646996,fraud_Abbott-Steuber,personal_care,100.92,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,5aafdb617b5a8b3e4d09d8813410850a,1369955938,34.47617,-78.004088,0,28435.0
1135243,2020-04-18 07:13:11,30551643947183,fraud_Kling-Grant,grocery_net,68.52,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,434b2219dcb95529f71835843e6ad5e2,1366269191,35.192032,-80.696129,0,28212.0
1269075,2020-06-11 06:49:54,3513285035244624,fraud_Emard Inc,gas_transport,81.65,Ariana,Campbell,F,50932 Neal Valley,Daniels,WV,25832,37.7256,-81.1087,3994,"Biochemist, clinical",1936-11-05,d861bddd8dc6dc4699bb853f1b9273e7,1370933394,36.958774,-82.076053,0,24225.0
1220460,2020-05-25 10:39:09,4788103653396,"fraud_Reichert, Huels and Hoppe",shopping_net,28.01,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,0b16a54c5e9f9dd18abb31e2a72aa2e4,1369478349,38.968976,-84.375958,0,41001.0
1147723,2020-04-23 11:31:50,4855488158131690372,"fraud_Terry, Johns and Bins",misc_pos,19.84,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,57fa12bb84289529a0700ba69fe952e3,1366716710,44.560515,-72.855898,0,5489.0
1119532,2020-04-11 10:40:35,3597337756918966,fraud_Kling-Ernser,entertainment,4.71,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,53182a6c2d50da746a9378950b90c768,1365676835,39.900871,-76.159755,0,17566.0
1039992,2020-03-07 16:49:45,4755696071492,fraud_Lubowitz-Walter,kids_pets,84.54,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,2ee60eb5853a4ddcbb0836be7a0645c1,1362674985,32.086389000000004,-96.479811,0,75110.0
1105970,2020-04-05 13:58:35,4873783502705038,"fraud_Langworth, Boehm and Gulgowski",shopping_net,4.17,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,bb5e3abaab718d92a3278aa60f7a422f,1365170315,48.651724,-121.87816399999998,0,98237.0
1214266,2020-05-23 07:00:52,30150717898388,"fraud_Bernhard, Grant and Langworth",shopping_pos,159.73,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,f5d56ddffd10b9b8111d778a0dffff1e,1369292452,34.235617,-86.475822,0,35016.0
1047870,2020-03-10 11:43:56,375848982312810,fraud_Schmeler Inc,misc_pos,4.81,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,2111af6c29617ebebd7b76f3c6f170fe,1362915836,32.222964000000005,-98.672085,0,76454.0
1047685,2020-03-10 09:48:45,3591919803438423,"fraud_Greenholt, Jacobi and Gleason",gas_transport,72.32,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,d18011e88c41c94a86ee9d8ae691f2ea,1362908925,28.547027000000003,-81.736625,0,34711.0
1292098,2020-06-19 17:02:40,4060579726528237,fraud_Zulauf LLC,personal_care,3.57,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,9625cfe11c894171ee2b9960affa487f,1371661360,39.409513,-96.120619,0,66521.0
1264389,2020-06-09 11:57:25,180031190491743,"fraud_Moen, Reinger and Murphy",grocery_pos,199.97,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,5a631406fe680e3261b12c69887ae109,1370779045,30.395448,-87.125501,0,32561.0
1248048,2020-06-03 16:48:44,213102873001603,fraud_Kling-Ernser,entertainment,72.96,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,930387545d1cc48025e31c62cb8aa6f4,1370278124,43.848113,-123.661784,0,
1272592,2020-06-12 19:59:26,4158008602445,fraud_Schroeder Group,health_fitness,73.49,Alicia,Miller,F,976 Hubbard Lodge,Randolph,MN,55065,44.5274,-93.0196,1201,Barrister,1979-12-27,126f5f0fa433f0cb0442102e61390f12,1371067166,43.901867,-93.607245,0,56091.0
1169573,2020-05-03 14:58:00,3543299015720986,fraud_Bode-Schuster,kids_pets,61.87,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,2ebca52a03b2580bec8fba71db7afaad,1367593080,36.655074,-83.091107,0,24263.0
1134544,2020-04-17 21:30:39,213175487106448,fraud_Nienow PLC,entertainment,87.02,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,a7c465d8821fda53e87fe4dbe06dfa61,1366234239,32.613732,-99.349285,0,76430.0
1266318,2020-06-09 21:45:56,676102124465,fraud_Connelly-Carter,home,60.17,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,877478dec3cea434f20e17fc87865c03,1370814356,39.029358,-121.962147,0,95912.0
1241272,2020-06-01 15:36:04,6554245334757802,"fraud_Ledner, Hartmann and Feest",health_fitness,6.54,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,34c77ae37932d7e1fbe6380988b80113,1370100964,32.812244,-117.942957,0,
1291537,2020-06-19 12:20:57,4715741951931168360,"fraud_Becker, Harris and Harvey",personal_care,22.66,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,22e2161706757eebd4fb0d514b80f8d8,1371644457,36.909313,-95.817228,0,74083.0
1228419,2020-05-27 20:20:30,2242542703101233,"fraud_Cremin, Hamill and Reichel",misc_pos,263.7,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,ebd6243de8582f235fbf517b44a18adc,1369686030,39.029555,-85.724731,0,47273.0
1057953,2020-03-15 12:59:53,6011999606625827,fraud_Auer LLC,personal_care,24.33,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",1965-06-30,bc65dd64eef593c69a7c12b1cf3a4fa1,1363352393,40.959345,-73.936998,0,7627.0
1047517,2020-03-10 08:21:45,3519232971341141,fraud_Volkman Ltd,misc_net,6.64,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,f04d94c54bc0b95bd80ad64f50160885,1362903705,41.272069,-80.317553,0,16124.0
1277092,2020-06-14 14:25:08,4464457352619,"fraud_Hintz, Bauch and Smith",health_fitness,66.48,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,2a067a4287742e0f4efc71a86e152e33,1371219908,30.368740000000003,-85.19997099999999,0,32430.0
1183810,2020-05-09 21:51:58,4301028321766222513,fraud_Bins-Tillman,entertainment,74.9,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,8902f04500535d9fc448ccd50122baeb,1368136318,41.194321,-79.66454399999999,0,16373.0
1090343,2020-03-29 15:59:21,3538520143479972,fraud_Champlin and Sons,home,11.68,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,25d6bde11c074529a33039422263dfbd,1364572761,42.063004,-83.64023900000001,0,48160.0
